,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
14,Lac Hong University,world rank  7421,"No. 10 Huynh Van Nghe Street in Buu Long ward
Bien Hoa
Southeast Region
Vietnam",+84 (61) 395 2138,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Lac Hong University
|
Faculty of Finance and Accounting Faculty of Business Administration and International Trade Foreign Languages Faculty of Oriental Faculty of Civil Engineering Faculty of Biological Sciences Technology - Environment Faculty of Electrical Engineering","['library', 'housing', 'financial aid']"
15,Ladoke Akintola University of Technology,world rank  6206,"Private Mailbox 4000
Ogbomoso
Oyo
Nigeria",+234 (803) 353 9911,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,Association of African Universities (AAU),"Ladoke Akintola University of Technology
|
Faculty of Agriculture Faculty of Basic Medical Sciences Faculty of Clinical Sciences College of Health Sciences Faculty of Engineering and Technology Faculty of Environmental Sciences Faculty of Pure and Applied Sciences","['library', 'sports facilities']"
16,Lafayette College,world rank  1281,"High Street
Easton
18042-1770 Pennsylvania
United States",+1 (610) 330 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
American Chemical Society (ACS)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
17,Laghman University,world rank  Un,"Laghman
Laghman
Afghanistan",+93,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
18,Lagos State University,world rank  7021,"Badagry Expressway PMB 1087
Ojo
Lagos
Nigeria",+234 (1) 588 4048,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Lagos State University
|
Faculty of Arts Centre for Educational Technology Centre for Environmental Sciences and Education College of Medicine Faculty of Education Faculty of Engineering Institute of Education Faculty of Law Faculty of Management Sciences","['library', 'sports facilities']"
19,LaGrange College,world rank  4099,"601 Broad Street
LaGrange
30240-2999 Georgia
United States",+1 (706) 880 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
National League for Nursing Accrediting Commission (NLNAC)","Council of Independent Colleges (CIC)
Georgia Independent College Association
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
20,Laguna College of Art and Design,world rank  6102,"2222 Laguna Canyon Road
Laguna Beach
92651-1136 California
United States",+1 (949) 376 6000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,National Association of Schools of Art and Design (NASAD),Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
21,Laguna State Polytechnic University,world rank  11306,"Laguna
Sta. Cruz
4030 Calabarzon
Philippines",+63 (49) 536 1349,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Philippine Association of State Universities and Colleges, Inc. (PASUC)
Luzon Association of State Universities and Colleges (LASUC)","Laguna State Polytechnic University
|
College of Education College of Law College of Arts and Sciences College of Engineering College of Nursing College of Hospitality Management an Tourism College of Law College of Agriculture College of Fisheries and Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
22,Lahore College for Women University,world rank  8454,"Jail Road
Lahore
54600 Punjab
Pakistan",+92 (42) 920 1950,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
23,Lahore Garrison University,world rank  9095,"Sector C, DHA Phase-VI
Lahore
Punjab
Pakistan",+92 (42) 3718 1821-22,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
24,Lahore Leads University,world rank  10508,"5-Tipu Block, New Garden Town, Near Kalma Chowk
Lahore
54000 Punjab
Pakistan",+92 (42) 3584 3204 - 7,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
25,Lahore School of Economics,world rank  7995,"Intersection Main Boulevard, Phase VI, DHA
Lahore
53200 Punjab
Pakistan",+92 (42) 111 656 111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Lahore School of Economics
|
Faculty of Economics Faculty of Finance Faculty of Business Management Faculty of Mathematics and Statistics Faculty of Social Sciences and Politics Faculty of Media","['library', 'housing', 'sports facilities', 'financial aid']"
26,Lahore University of Management Sciences,world rank  2225,"Sector U, D.H.A
Lahore
54792 Punjab
Pakistan",+92 (42) 572 2670 9,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association of Commonwealth Universities (ACU)
Council for Advancement and Support of Education (CASE)
International University Consortium for Executive Education (UNICON)
United Nations Academic Impact (UNAI)
Erasmus+","Lahore University of Management Sciences
|
Suleman Dawood School of Business School of Humanities, Social Sciences and Law School of Science and Engineering","['library', 'sports facilities']"
27,Laikipia University,world rank  11154,"PO Box 1100
Nyahururu
20300 Laikipia
Kenya",+254 (20) 266 3505,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
28,Lake Erie College,world rank  5243,"391 W Washington Street
Painesville
44077-3389 Ohio
United States",+1 (440) 375 7000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
29,Lake Forest College,world rank  2209,"555 N Sheridan Road
Lake Forest
60045-2399 Illinois
United States",+1 (847) 234 3100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Illinois State Board of Education,"Associated Colleges of the Midwest (ACM)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
30,Lake Forest Graduate School of Management,world rank  6476,"1905 W. Field Court
Lake Forest
60045 Illinois
United States",+1 (847) 234 5005,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
31,Lake Malawi Anglican University,world rank  Un,"Area 47/2
Lilongwe
Central Region
Malawi",+265 993 863 091,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
32,Lake Superior State University,world rank  1617,"650 W Easterday Avenue
Sault Ste. Marie
49783 Michigan
United States",+1 (906) 632 6841,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
Commission on Accreditation of Athletic Training Education (CAATE)
International Fire Service Accreditation Congress (IFSAC)
National League for Nursing Accrediting Commission (NLNAC)
Accreditation Council for Business Schools and Programs (ACBSP)","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
33,Lake Washington Institute of Technology,world rank  4178,"11605 132nd Avenue Northeast
Kirkland
98034-8506 Washington
United States",+1 (425) 739 8100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public State,Non-Profit,no-data,Washington State Board for Community and Technical Colleges (SBCTC),['Not reported']
34,Lakehead University,world rank  1055,"955 Oliver Road
Thunder Bay
P7B 5E1 Ontario
Canada",+1 (807) 343 8110,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Universities Canada (UC)
Council of Ontario Universities (COU)
University of the Arctic (UArctic)
Canadian University Society for Intercollegiate Debate (CUSID)
Association of University Forestry Schools of Canada (AUFSC)
Canadian Bureau for International Education (CBIE)
Canadian University Press (CUP)","Lakehead University
|
Faculty of Business Administration Faculty of Education Faculty of Engineering Faculty of Forestry and the Forest Environment Faculty of Health and Behavioral Sciences Faculty of Science and Environmental Studies Faculty of Social Sciences and Humanities Faculty of Medicine Faculty of Graduate Studies","['library', 'sports facilities']"
35,Lakeland University,world rank  3591,"W3718 South Drive Cth M
Plymouth
53073-4878 Wisconsin
United States",+1 (920) 565 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Wisconsin Department of Public Instruction (WDPI),"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
36,Lakeview College of Nursing,world rank  8541,"903 N Logan Avenue
Danville
61832 Illinois
United States",+1 (217) 709 0920,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
37,Lakshmibai National Institute of Physical Education,world rank  8357,"Mela Road
Gwalior
474 002 Madhya Pradesh
India",+91 (751) 400 0900,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
38,Lakulish Yoga University,world rank  12516,"Lotus View, Near Balaji Temple, Opposite Nirma University, SG Highway, Chharodi
Ahmedabad
380 060 Gujarat
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
39,Lala Lajpat Rai University of Veterinary and Animal Sciences,world rank  9517,"1, Rajgarh Road, near H.A.U Gate, Prem Nagar
Hisar
125 001 Haryana
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
40,Lalit Narayan Mithila University,world rank  8462,"Kameshwaranagar
Darbhanga
846 008 Bihar
India",+91 (6272) 222 463,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Indian Universities (AIU)
Medical Council of India (MCI)
Distance Education Bureau (DEB)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'distant learning']"
41,Lamar University,world rank  604,"4400 MLK Boulevard
Beaumont
77705 Texas
United States",+1 (409) 880 7011,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
American Chemical Society (ACS)","Texas State University System (TSUS)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
42,Lampang Rajabhat University,world rank  6031,"119 M9 Lampang - Meatha road Comphoo District
Lampang
52100 Lampang
Thailand",+66 (54) 237 399,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Lampang Rajabhat University
|
Faculty of Education","['library', 'sports facilities', 'financial aid', 'distant learning']"
43,Lan Yang Institute of Technology,world rank  9295,"No. 79, Fushin Road
Toucheng
26141 Yilan County
Taiwan",+886 (3) 977 1997,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Lan Yang Institute of Technology
|
Department of Applied Foreign Languages Department of Architecture Department of Automation Engineering Department of Computer Application Engineering Department of Cosmetic Science and Application Department of Electronics Engineering Department of Electro-Optical Engineering Department of Finance Department of Health and Leisure Management Department of Information Management Department of International Business Management Department of Safety, Health and Environmental Engineering",['Not reported']
44,Lancaster Bible College,world rank  3912,"901 Eden Road
Lancaster
17601-5036 Pennsylvania
United States",+1 (717) 569 7071,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association for Biblical Higher Education (ABHE)
Pennsylvania Department of Education
Association of Christian Schools International (ACSI)","National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)
National Christian College Athletic Association (NCCAA)",['Not reported']
45,Lancaster University,world rank  244,"Bailrigg
Lancaster
LA1 4YW North West England
United Kingdom",+44 (1524) 65201,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
N8 Research Partnership
Universities UK","Lancaster University
|
Faculty of Arts and Social Sciences Faculty of Science and Technology Faculty of Management Faculty of Health and Medicine","['library', 'sports facilities', 'distant learning']"
46,"Lancaster University, Ghana",world rank  10454,"A&C Square, East Legon
Accra
Greater Accra
Ghana",+233 (302) 747 700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,"Lancaster University
Transnational Academic Group","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
47,Lander University,world rank  1869,"320 Stanley Avenue
Greenwood
29649-2099 South Carolina
United States",+1 (864) 388 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Commission on Accreditation of Athletic Training Education (CAATE)
Montessori Accreditation Council for Teacher Education (MACTE), Commission on Accreditation","South Carolina Commission of Higher Education (SCCHE)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
48,Landmark College,world rank  4276,"19 River Road South
Putney
05346 Vermont
United States",+1 (802) 387 4767,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
49,Landmark University,world rank  6053,"Km 4 Ipetu,Omu Aran Road; PMB 1001
Omu-Aran
Kwara
Nigeria",+234 (708) 711 6413,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Association of African Universities (AAU),"Landmark University
|
College of Agricultural Sciences College of Business and Social Sciences College of Science and Engineering","['library', 'housing', 'sports facilities', 'financial aid']"
50,Lane College,world rank  4644,"545 Lane Avenue
Jackson
38301-4598 Tennessee
United States",+1 (731) 426 7500,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,no-data,"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
51,Langfang Teachers University,world rank  10195,"Xinghe Road, Anci
Langfang
065000 Hebei
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
52,Langston University,world rank  3997,"102 Page Hall
Langston
73050 Oklahoma
United States",+1 (405) 466 2231,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
American Physical Therapy Association (APTA), Commission on Accreditation in Physical Therapy Education","Oklahoma State System of Higher Education (OSSHE)
Association of Public and Land-Grant Universities (APLU)
Oklahoma Agricultural and Mechanical Colleges
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
53,Language and Civilisation Institute,world rank  13203,"Ulaanbaatar
Ulaanbaatar
Mongolia",+976 (11) 350 162,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
54,Lanzhou City University,world rank  8381,"11 Jiefang Road Zhaojiazhuang, Anning District
Lanzhou
730070 Gansu
China",+86 (931) 760 1062,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
55,Lanzhou Institute of Technology,world rank  9194,"1 Gongjiaping E Road, Qilihe
Lanzhou
730050 Gansu
China",+86 (931) 286 1012,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
56,Lanzhou Jiaotong University,world rank  4127,"88 Anning W Road, Anning
Lanzhou
730070 Gansu
China",+86 (931) 893 8030,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
57,Lanzhou University,world rank  813,"222 Tianshui S Road, Chengguan
Lanzhou
730000 Gansu
China",+86 (931) 861 2854,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid', 'distant learning']"
58,Lanzhou University of Arts and Science,world rank  10790,"Chengguan
Lanzhou
730000 Gansu
China",+86 (931) 868 5536,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
59,Lanzhou University of Finance and Economics,world rank  7045,"418 Duanjiatan
Lanzhou
730020 Gansu
China",+86 (931) 467 3093,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
60,Lanzhou University of Technology,world rank  6209,"287 Langongping Road, Qilihe District
Lanzhou
730050 Gansu
China",+86 (931) 240 4210,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
61,Lapin Ammattikorkeakoulu,world rank  5090,"Jokiväylä 11 C
Rovaniemi
96300 Lapland
Finland",+358 (20) 798 6000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid', 'distant learning']"
62,Lapin yliopisto,world rank  2518,"Yliopistonkatu 8, PO Box 122
Rovaniemi
96101 Lapland
Finland",+358 (16) 341 341,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,European University Association (EUA),"Lapin yliopisto
|
Faculty of Art and Design Faculty of Education Faculty of Law Faculty of Social Sciences","['library', 'sports facilities', 'distant learning']"
63,Lappeenrannan teknillinen yliopisto,world rank  1484,"PO Box 20
Lappeenranta
53851 South Karelia
Finland",+358 (5) 621 11,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,European University Association (EUA),"Lappeenrannan teknillinen yliopisto
|
Faculty of Technology Department of Chemical Technology Department of Electrical Engineering Department of Energy and Environmental Technology Department of Mechanical Engineering Department of Mathematics and Physics","['library', 'sports facilities']"
64,Larnaca College,world rank  13064,"75 Mechmet Ali Street
Larnaca
6026 Larnaca
Cyprus",+357 (24) 828 899,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
65,LASALLE College of the Arts,world rank  3749,"1 McNally Street
Singapore
187940
Singapore",+65 6496 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,"LASALLE College of the Arts
|
School of Contemporary Music McNally School of Fine Arts School of Dance and Theatre School of Creative Industries School of Fashion School of Spatial and Product Design School of Design Communication Puttnam School of Film and Animation","['library', 'financial aid', 'career services']"
66,"Lasbela University of Agriculture, Water and Marine Sciences",world rank  10868,"Uthal
Lasbela
90150 Balochistan
Pakistan",+92 (853) 610 916,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
67,Lasell University,world rank  3290,"1844 Commonwealth Avenue
Newton
02466-2716 Massachusetts
United States",+1 (617) 243 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
Commission on Accreditation of Athletic Training Education (CAATE)","National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
